,file_name,word,count,Found Lexico,Found OPLexico,Found senti_lex,Found Vader,Found Text
107,TAESA_Release de Resultados 1T19.pdf,tais,10,1,1,1,0,1
108,TAESA_Release de Resultados 1T19.pdf,efeito,19,1,1,1,0,1
109,TAESA_Release de Resultados 1T19.pdf,comparabilidade,9,1,1,1,0,1
110,TAESA_Release de Resultados 1T19.pdf,intermediárias,11,1,1,1,0,1
111,TAESA_Release de Resultados 1T19.pdf,referentes,6,1,1,1,0,1
112,TAESA_Release de Resultados 1T19.pdf,30,10,1,1,1,0,1
113,TAESA_Release de Resultados 1T19.pdf,junho,6,1,1,1,0,1
114,TAESA_Release de Resultados 1T19.pdf,setembro,6,1,1,1,0,1
115,TAESA_Release de Resultados 1T19.pdf,realizados,2,1,1,1,0,1
116,TAESA_Release de Resultados 1T19.pdf,cada,10,1,1,1,0,1
117,TAESA_Release de Resultados 1T19.pdf,divulgação,2,1,1,1,0,1
118,TAESA_Release de Resultados 1T19.pdf,trimestral,8,1,1,1,0,1
119,TAESA_Release de Resultados 1T19.pdf,respectivo,1,1,1,1,0,1
120,TAESA_Release de Resultados 1T19.pdf,res,1,1,1,1,0,1
121,TAESA_Release de Resultados 1T19.pdf,ultado,1,1,1,1,0,1
122,TAESA_Release de Resultados 1T19.pdf,06,10,1,1,1,0,1
123,TAESA_Release de Resultados 1T19.pdf,16,11,1,1,1,0,1
124,TAESA_Release de Resultados 1T19.pdf,opera,1,1,1,1,0,1
125,TAESA_Release de Resultados 1T19.pdf,ções,1,1,1,1,0,1
126,TAESA_Release de Resultados 1T19.pdf,arrendamento,17,1,1,1,0,1
127,TAESA_Release de Resultados 1T19.pdf,mercantil,4,1,1,1,0,1
128,TAESA_Release de Resultados 1T19.pdf,onde,2,1,1,1,0,1
129,TAESA_Release de Resultados 1T19.pdf,despesas,44,1,1,1,0,1
130,TAESA_Release de Resultados 1T19.pdf,aluguéis,3,1,1,1,0,1
131,TAESA_Release de Resultados 1T19.pdf,deixaram,2,1,1,1,0,1
132,TAESA_Release de Resultados 1T19.pdf,contabilizadas,7,1,1,1,0,1
133,TAESA_Release de Resultados 1T19.pdf,outras,16,1,1,1,0,1
134,TAESA_Release de Resultados 1T19.pdf,operacionais,17,1,1,1,0,1
135,TAESA_Release de Resultados 1T19.pdf,passando,5,1,1,1,0,1
136,TAESA_Release de Resultados 1T19.pdf,depreciação,17,1,1,1,0,1
137,TAESA_Release de Resultados 1T19.pdf,portanto,11,1,1,1,0,1
138,TAESA_Release de Resultados 1T19.pdf,observadas,3,1,1,1,0,1
139,TAESA_Release de Resultados 1T19.pdf,diferenças,4,1,1,1,0,1
140,TAESA_Release de Resultados 1T19.pdf,s,13,1,1,1,0,1
141,TAESA_Release de Resultados 1T19.pdf,linhas,12,1,1,1,0,1
142,TAESA_Release de Resultados 1T19.pdf,outros,8,1,1,1,0,1
143,TAESA_Release de Resultados 1T19.pdf,custos,17,1,1,1,0,1
144,TAESA_Release de Resultados 1T19.pdf,importante,7,1,1,1,0,1
145,TAESA_Release de Resultados 1T19.pdf,ressaltar,3,1,1,1,0,1
146,TAESA_Release de Resultados 1T19.pdf,data,13,1,1,1,0,1
147,TAESA_Release de Resultados 1T19.pdf,início,7,1,1,1,0,1
148,TAESA_Release de Resultados 1T19.pdf,arrendatário,1,1,1,1,0,1
149,TAESA_Release de Resultados 1T19.pdf,reconhece,1,1,1,1,0,1
150,TAESA_Release de Resultados 1T19.pdf,passivo,9,1,1,1,0,1
151,TAESA_Release de Resultados 1T19.pdf,efetuar,1,1,1,1,0,1
152,TAESA_Release de Resultados 1T19.pdf,pagamentos,2,1,1,1,0,1
153,TAESA_Release de Resultados 1T19.pdf,ativo,70,1,1,1,0,1
154,TAESA_Release de Resultados 1T19.pdf,representando,1,1,1,1,0,1
155,TAESA_Release de Resultados 1T19.pdf,direito,9,1,1,1,0,1
156,TAESA_Release de Resultados 1T19.pdf,usar,1,1,1,1,0,1
157,TAESA_Release de Resultados 1T19.pdf,objeto,1,1,1,1,0,1
158,TAESA_Release de Resultados 1T19.pdf,durante,6,1,1,1,0,1
159,TAESA_Release de Resultados 1T19.pdf,prazo,7,1,1,1,0,1
160,TAESA_Release de Resultados 1T19.pdf,uso,5,1,1,1,0,1
161,TAESA_Release de Resultados 1T19.pdf,reg,4,1,1,1,0,1
162,TAESA_Release de Resultados 1T19.pdf,ulatório,1,1,1,1,0,1
163,TAESA_Release de Resultados 1T19.pdf,seguir,1,1,1,1,0,1
164,TAESA_Release de Resultados 1T19.pdf,apresentado,2,1,1,1,0,1
165,TAESA_Release de Resultados 1T19.pdf,preparado,1,1,1,1,0,1
166,TAESA_Release de Resultados 1T19.pdf,estrutura,7,1,1,1,0,1
167,TAESA_Release de Resultados 1T19.pdf,vigente,1,1,1,1,0,1
168,TAESA_Release de Resultados 1T19.pdf,emitido,2,1,1,1,0,1
169,TAESA_Release de Resultados 1T19.pdf,todos,3,1,1,1,0,1
170,TAESA_Release de Resultados 1T19.pdf,investimentos,13,1,1,1,0,1
171,TAESA_Release de Resultados 1T19.pdf,construções,1,1,1,1,0,1
172,TAESA_Release de Resultados 1T19.pdf,subestações,3,1,1,1,0,1
173,TAESA_Release de Resultados 1T19.pdf,registrados,2,1,1,1,0,1
174,TAESA_Release de Resultados 1T19.pdf,imobilizado,3,1,1,1,0,1
175,TAESA_Release de Resultados 1T19.pdf,efeitos,7,1,1,1,0,1
176,TAESA_Release de Resultados 1T19.pdf,decorrentes,1,1,1,1,0,1
177,TAESA_Release de Resultados 1T19.pdf,aplicação,8,1,1,1,0,1
178,TAESA_Release de Resultados 1T19.pdf,ifric,2,1,1,1,0,1
179,TAESA_Release de Resultados 1T19.pdf,5,12,1,1,1,0,1
180,TAESA_Release de Resultados 1T19.pdf,eliminados,1,1,1,1,0,1
181,TAESA_Release de Resultados 1T19.pdf,incluindo,1,1,1,1,0,1
182,TAESA_Release de Resultados 1T19.pdf,impactos,2,1,1,1,0,1
183,TAESA_Release de Resultados 1T19.pdf,fiscais,4,1,1,1,0,1
184,TAESA_Release de Resultados 1T19.pdf,ir,1,1,1,1,0,1
185,TAESA_Release de Resultados 1T19.pdf,csll,11,1,1,1,0,1
186,TAESA_Release de Resultados 1T19.pdf,diferidos,9,1,1,1,0,1
187,TAESA_Release de Resultados 1T19.pdf,pis,2,1,1,1,0,1
188,TAESA_Release de Resultados 1T19.pdf,cofins,8,1,1,1,0,1
189,TAESA_Release de Resultados 1T19.pdf,reconhecidos,2,1,1,1,0,1
190,TAESA_Release de Resultados 1T19.pdf,sobre,30,1,1,1,0,1
191,TAESA_Release de Resultados 1T19.pdf,temporárias,1,1,1,1,0,1
192,TAESA_Release de Resultados 1T19.pdf,oriundas,1,1,1,1,0,1
193,TAESA_Release de Resultados 1T19.pdf,interpretação,1,1,1,1,0,1
194,TAESA_Release de Resultados 1T19.pdf,além,3,1,1,1,0,1
195,TAESA_Release de Resultados 1T19.pdf,disso,3,1,1,1,0,1
196,TAESA_Release de Resultados 1T19.pdf,fim,8,1,1,1,0,1
197,TAESA_Release de Resultados 1T19.pdf,alinhar,1,1,1,1,0,1
198,TAESA_Release de Resultados 1T19.pdf,apresentadas,2,1,1,1,0,1
199,TAESA_Release de Resultados 1T19.pdf,linha,25,1,1,1,0,1
200,TAESA_Release de Resultados 1T19.pdf,rap,79,1,1,1,0,1
201,TAESA_Release de Resultados 1T19.pdf,concessionárias,4,1,1,1,0,1
202,TAESA_Release de Resultados 1T19.pdf,anual,20,1,1,1,0,1
203,TAESA_Release de Resultados 1T19.pdf,p,2,1,1,1,0,1
204,TAESA_Release de Resultados 1T19.pdf,ermitida,1,1,1,1,0,1
205,TAESA_Release de Resultados 1T19.pdf,contabilizados,4,1,1,1,0,1
206,TAESA_Release de Resultados 1T19.pdf,contratual,41,1,1,1,0,1
207,TAESA_Release de Resultados 1T19.pdf,anteriormente,4,1,1,1,0,1
208,TAESA_Release de Resultados 1T19.pdf,apresentados,4,1,1,1,0,1
209,TAESA_Release de Resultados 1T19.pdf,receitas,15,1,1,1,0,1
210,TAESA_Release de Resultados 1T19.pdf,acompanhando,1,1,1,1,0,1
211,TAESA_Release de Resultados 1T19.pdf,mencionar,2,1,1,1,0,1
212,TAESA_Release de Resultados 1T19.pdf,auditado,1,1,1,1,0,1
213,TAESA_Release de Resultados 1T19.pdf,facilitar,1,1,1,1,0,1
214,TAESA_Release de Resultados 1T19.pdf,entendimento,1,1,1,1,0,1
215,TAESA_Release de Resultados 1T19.pdf,termos,1,1,1,1,0,1
216,TAESA_Release de Resultados 1T19.pdf,associados,1,1,1,1,0,1
217,TAESA_Release de Resultados 1T19.pdf,palavras,2,1,1,1,0,1
218,TAESA_Release de Resultados 1T19.pdf,regulatórioa,1,1,1,1,0,1
219,TAESA_Release de Resultados 1T19.pdf,seguem,1,1,1,1,0,1
220,TAESA_Release de Resultados 1T19.pdf,mesmos,1,1,1,1,0,1
